StAlphCd,CDNumAtL,YearElec,Ob,Use,CngrsNum,StICPSR,StPOAbrv,DifDPct,DemPct,DemWin,DWinPrv,DWinNxt,DifPVDec,OpenSeat,IncStatus,PrvTrmsD,PrvTrmsO,VoteTotW,VoteTotL,VoteCast,SoSDem,PrvElcOb,NxtElcOb,DemInc,DemOpen,NonDInc,NonDOpen,DExpAdv,RExpAdv,ForgnPct,GovWkPct,BlackPct,UrbanPct,VtTotPct,DPctNxt,DifDPNxt,DPctPrv,DifDPPrv,ElcSwing,GovDem,IncDWNOM1,DSpndPct,DDonaPct,CQRating3
1,3,1998,109,1,106,41,AL,-16.20556414,41.89721644,0,0,0,-0.0916,0,Republican incumbent,,1,101731,,,0,108,110,0,0,1,0,0,1,,,,,40.53,,,47.34712541,-3.091344237,-2.242183656,0,0.48300001,18.37421163,23.01205357,-1
1,3,2000,110,0,107,41,AL,,,0,0,0,-0.0916,0,Republican incumbent,,2,,,,0,109,111,0,0,1,0,0,1,,,,,45.33,,-2.14,41.89721644,-16.20556414,4.633695519,1,0.48300001,,,-1
1,3,2002,111,0,108,41,AL,-2.14,,0,,,-0.1519,,NA,,0,,,,0,,,,,,,,1,,,,,78.18,,,,,-6.694096897,1,,37.75888757,27.65370388,0
1,3,2004,112,1,109,41,AL,-22.46,,0,0,0,-0.1519,,NA,,1,,,,1,111,113,0,0,,,,,,,,,11,,-21.44,,-2.14,2.314101968,0,0.476999998,11.28084177,12.7565264,-1
1,3,2006,113,1,110,41,AL,-21.44,,0,0,0,-0.1519,,NA,,2,,,,1,112,114,0,0,,,,,,,,,23.88,,-8.2,,-22.46,13.68268531,0,0.476999998,0.727781055,0.421216884,-1
1,3,2008,114,0,111,41,AL,-8.2,,0,0,,-0.1519,,NA,,3,,,,0,113,,0,0,,,,,,,,,34.52,,,,-21.44,1.765615325,0,0.476999998,34.63484515,39.76789629,-1
1,4,1932,115,0,73,41,AL,,,,,,,,NA,,,,,,,,,,,,,,,,,,,41.57,,,,,,,,,,
1,4,1934,116,0,74,41,AL,,,,,,,,NA,,,,,,,115,117,,,,,,,,,,,40.53,,,,,,,-0.222000003,,,
1,4,1936,117,0,75,41,AL,,,,,,,,NA,,,,,,,116,118,,,,,,,,,,,45.33,,,,,,,-0.064999998,,,
1,4,1938,118,0,76,41,AL,,,,,,,,NA,,,,,,,117,119,,,,,,,,,,,78.18,,,,,,,-0.068999998,,,
1,4,1940,119,0,77,41,AL,,,,,1,,,NA,,,,,,,118,120,,,,,,,,,,,11,,,,,,,-0.071999997,,,
1,4,1942,120,0,78,41,AL,,,1,,1,0.644916615,,NA,4,,7468,,7468,1,119,121,,,,,,,0.000352582,0.845491535,38.76356559,25.99586774,23.88,,,,,,1,-0.075000003,,,
1,4,1944,121,0,79,41,AL,,,1,1,1,0.644916615,,NA,5,,19391,3554,22945,1,120,122,,,,,,,0.000352582,0.845491535,38.76356559,25.99586774,34.52,88.07413578,76.14827156,,,-2.479144594,1,-0.079000004,,,
1,4,1946,122,1,80,41,AL,76.14827156,88.07413578,1,1,1,0.644916615,0,Democratic incumbent,6,,16299,,18506,1,121,123,,0,,0,1,0,0.000352582,0.845491535,38.76356559,25.99586774,41.57,84.9822998,69.96459961,,,1.188312995,1,-0.082000002,,,
1,4,1948,123,1,81,41,AL,69.96459961,84.9822998,1,1,1,0.644916615,0,Democratic incumbent,7,,17282,,20336,1,122,124,1,0,0,0,1,0,0.000352582,0.845491535,38.76356559,25.99586774,40.53,93.71311069,87.42622137,88.07413578,76.14827156,10.24988897,1,-0.086000003,,,
1,4,1950,124,1,82,41,AL,87.42622137,93.71311069,1,1,1,0.644916615,1,Democratic open seat,0,,14608,,15588,1,123,125,0,1,0,0,1,0,0.000352582,0.845491535,38.76356559,25.99586774,45.33,100,100,84.9822998,69.96459961,-0.020519355,1,-0.089000002,,,
1,4,1952,125,1,83,41,AL,100,100,1,1,1,0.208266667,0,Democratic incumbent,1,,31389,,31389,1,124,126,1,0,0,0,1,0,0.220111713,3.408085128,33.96748048,35.36406278,78.18,100,100,93.71311069,87.42622137,-6.808760953,1,-0.189999998,,,
1,4,1954,126,1,84,41,AL,100,100,1,1,1,0.208266667,0,Democratic incumbent,2,,28660,,28660,1,125,127,1,0,0,0,1,0,0.220111713,3.408085128,33.96748048,35.36406278,11,73.41172099,46.823439,100,100,8.778685501,1,-0.184,,,
1,4,1956,127,1,85,41,AL,46.823439,73.41172099,1,1,1,0.208266667,0,Democratic incumbent,3,,33591,,45757,1,126,128,1,0,0,0,1,0,0.220111713,3.408085128,33.96748048,35.36406278,23.88,100,100,100,100,-5.650539331,1,-0.177000001,,,
1,4,1958,128,1,86,41,AL,100,100,1,1,1,0.208266667,0,Democratic incumbent,4,,25133,,25133,1,127,129,1,0,0,0,1,0,0.220111713,3.408085128,33.96748048,35.36406278,34.52,100,100,73.41172099,46.823439,13.50993815,1,-0.171000004,,,
1,4,1960,129,0,87,41,AL,100,100,1,1,,0.208266667,0,Democratic incumbent,5,,34855,,34881,1,128,,1,0,0,0,1,0,0.220111713,3.408085128,33.96748048,35.36406278,41.57,,,100,100,-6.19429047,1,-0.165000007,,,
1,4,1964,130,0,89,41,AL,-18.00715029,40.55729806,0,,,-0.4504,0,Democratic incumbent,,0,40143,,68545,1,,,,,,,1,0,0.337661212,4.649557343,30.49955951,40.53292125,40.53,,,,,6.331477858,1,,,,1
1,4,1966,131,0,90,41,AL,17.34128296,58.67063999,1,,,0.2028,0,Republican incumbent,0,,54515,,92917,1,,,,,,,0,1,0.345577915,4.359084169,28.23985484,40.30859415,45.33,,,,,-10.61381827,1,,,,0
1,4,1968,132,1,91,41,AL,70.70299983,81.37902617,1,1,1,0.2028,0,Democratic incumbent,1,,94726,,116401,1,131,133,1,0,0,0,1,0,0.345577915,4.359084169,28.23985484,40.30859415,78.18,83.71058106,69.47134733,58.67063999,17.34128296,-2.251513587,1,0.028000001,,,1
1,4,1970,133,1,92,41,AL,69.47134733,83.71058106,1,1,1,0.2028,0,Democratic incumbent,2,,77701,,92821,1,132,134,1,0,0,0,0,0,0.345577915,4.359084169,28.23985484,40.30859415,11,69.56748366,39.5927906,81.37902617,70.70299983,8.370145083,1,0.023,,,
1,4,1972,134,0,93,41,AL,39.5927906,69.56748366,1,,,-0.060866667,0,Democratic incumbent,3,,108039,,155301,1,,,,,,,1,0,0.148721241,4.474233842,8.530544742,34.8044275,23.88,,,,,-5.918761457,1,,75.61591669,,
1,4,1974,135,1,94,41,AL,99.50843453,99.75293875,1,1,1,-0.060866667,0,Democratic incumbent,4,,77925,,78118,1,134,136,1,0,0,0,1,0,0.148721241,4.474233842,8.530544742,34.8044275,34.52,80.3824544,60.76490879,69.56748366,39.5927906,13.5724714,1,-0.128999993,,,1
1,4,1976,136,1,95,41,AL,60.76490879,80.3824544,1,1,1,-0.060866667,0,Democratic incumbent,5,,141490,,176022,1,135,137,1,0,0,0,1,0,0.148721241,4.474233842,8.530544742,34.8044275,41.57,100,100,99.75293875,99.50843453,-5.621735424,1,-0.140000001,76.04449117,,1
1,4,1978,137,1,96,41,AL,100,100,1,1,1,-0.060866667,0,Democratic incumbent,6,,87380,,87381,1,136,138,1,0,0,0,1,0,0.148721241,4.474233842,8.530544742,34.8044275,40.53,97.93998003,95.87996006,80.3824544,60.76490879,-4.985865265,1,-0.150999993,,,1
1,4,1980,138,1,97,41,AL,95.87996006,97.93998003,1,1,1,-0.060866667,0,Democratic incumbent,7,,129365,,132086,1,137,139,1,0,0,0,1,0,0.148721241,4.474233842,8.530544742,34.8044275,45.33,100,100,100,100,-6.661364101,1,-0.162,,,1
1,4,1982,139,0,98,41,AL,100,100,1,,,-0.1702,0,Democratic incumbent,8,,118595,,118607,1,,,,,,,1,0,0.396730796,5.580917071,7.260351471,34.64331589,78.18,,,,,8.000854683,1,,,,1
1,4,1984,140,1,99,41,AL,100,100,1,1,1,-0.1702,0,Democratic incumbent,9,,120106,,120106,1,139,141,1,0,0,0,1,0,0.396730796,5.580917071,7.260351471,34.64331589,11,77.49564052,54.99128103,100,100,-5.306613884,1,-0.184,,,1
1,4,1986,141,1,100,41,AL,54.99128103,77.49564052,1,1,1,-0.1702,0,Democratic incumbent,10,,132881,,171469,1,140,142,1,0,0,0,1,0,0.396730796,5.580917071,7.260351471,34.64331589,23.88,96.1616993,92.32339859,100,100,4.555182653,1,-0.194999993,93.55249138,100,1
1,4,1988,142,1,101,41,AL,92.32339859,96.1616993,1,1,1,-0.1702,0,Democratic incumbent,11,,131880,,137149,1,141,143,1,0,0,0,1,0,0.396730796,5.580917071,7.260351471,34.64331589,34.52,100,100,77.49564052,54.99128103,-1.545145837,0,-0.206,,,1
1,4,1990,143,1,102,41,AL,100,100,1,1,1,-0.1702,0,Democratic incumbent,12,,129872,,130212,0,142,144,1,0,0,0,1,0,0.396730796,5.580917071,7.260351471,34.64331589,41.57,68.51015687,39.46990669,96.1616993,92.32339859,-2.671862634,0,-0.216999993,100,,1
1,4,1992,144,0,103,41,AL,39.46990669,68.51015687,1,,,-0.090133333,0,Democratic incumbent,13,,157907,,,1,,,,,,,1,0,0.407411387,5.185267339,6.600203099,12.38194428,40.53,,,,,-2.283510717,0,,96.27140509,93.19077265,1
1,4,1994,145,1,104,41,AL,100,100,1,1,0,-0.090133333,0,Democratic incumbent,14,,119436,,,1,144,146,1,0,0,0,1,0,0.407411387,5.185267339,6.600203099,12.38194428,45.33,48.24776649,-1.697057486,68.51015687,39.46990669,-12.75936914,1,-0.238999993,,,1
1,4,1996,146,1,105,41,AL,-1.697057486,48.24776649,0,1,0,-0.090133333,1,Democratic open seat,0,0,102741,,,1,145,147,0,1,0,0,0,0,0.407411387,5.185267339,6.600203099,12.38194428,78.18,43.56770515,-12.86458969,100,100,7.017245117,0,-0.250999987,57.28739886,47.63404966,1
1,4,1998,147,1,106,41,AL,-12.86458969,43.56770515,0,0,0,-0.090133333,0,Republican incumbent,,1,106297,,,0,146,148,0,0,1,0,0,1,,,,,11,,-23.68,48.24776649,-1.697057486,-2.242183656,0,0.462000012,29.20739765,27.03218279,-1
1,4,2000,148,1,107,41,AL,-23.68,,0,0,0,-0.090133333,0,Republican incumbent,,2,,,,0,147,149,0,0,1,0,0,1,,,,,23.88,,-100,43.56770515,-12.86458969,4.633695519,1,0.472000003,42.31441709,42.67194009,-1
1,4,2002,149,0,108,41,AL,-100,,0,,,-0.4933,,NA,,3,,,,0,,,,,,,,,,,,,34.52,,,,,-6.694096897,1,,,,-1
1,4,2004,150,1,109,41,AL,-49.66,,0,0,0,-0.4933,,NA,,4,,,,1,149,151,,,,,,,,,,,41.57,,-40.52,,-100,2.314101968,0,0.490999997,3.350997834,3.632142387,-1
1,4,2006,151,1,110,41,AL,-40.52,,0,0,0,-0.4933,,NA,,5,,,,1,150,152,0,0,,,,,,,,,40.53,,-49.72,,-49.66,13.68268531,0,0.500999987,0,,-1
1,4,2008,152,0,111,41,AL,-49.72,,0,0,,-0.4933,,NA,,6,,,,0,151,,0,0,,,,,,,,,45.33,,,,-40.52,1.765615325,0,0.50999999,3.190291822,3.655884295,-1
1,5,1932,153,0,73,41,AL,,,,,,,,NA,,,,,,,,,,,,,,,,,,,78.18,,,,,,,,,,
1,5,1934,154,0,74,41,AL,,,,,,,,NA,,,,,,,153,155,,,,,,,,,,,11,,,,,,,-0.358999997,,,
1,5,1936,155,0,75,41,AL,,,,,,,,NA,,,,,,,154,156,,,,,,,,,,,23.88,,,,,,,-0.128000006,,,
1,5,1938,156,0,76,41,AL,,,,,,,,NA,,,,,,,155,157,,,,,,,,,,,34.52,,,,,,,-0.081,,,
1,5,1940,157,0,77,41,AL,,,,,1,,,NA,,,,,,,156,158,,,,,,,,,,,41.57,,,,,,,-0.033,,,
1,5,1942,158,0,78,41,AL,,,1,,1,0.513456389,,NA,4,,11841,,11841,1,157,159,,,,,,,0.001018541,0.421675907,17.06497272,24.20120935,40.53,,,,,,1,0.014,,,
1,5,1944,159,0,79,41,AL,,,1,1,1,0.513456389,,NA,0,,25317,,25317,1,158,160,,,,,,,0.001018541,0.421675907,17.06497272,24.20120935,45.33,100,100,,,-2.479144594,1,0.061000001,,,
1,5,1946,160,1,80,41,AL,100,100,1,1,1,0.513456389,0,Democratic incumbent,1,,21560,,21560,1,159,161,,0,,0,1,0,0.001018541,0.421675907,17.06497272,24.20120935,78.18,100,100,,,1.188312995,1,-0.158999994,,,
1,5,1948,161,1,81,41,AL,100,100,1,1,1,0.513456389,0,Democratic incumbent,2,,20548,,20548,1,160,162,1,0,0,0,1,0,0.001018541,0.421675907,17.06497272,24.20120935,11,100,100,100,100,10.24988897,1,-0.175999999,,,
1,5,1950,162,1,82,41,AL,100,100,1,1,1,0.513456389,0,Democratic incumbent,3,,17269,,17269,1,161,163,1,0,0,0,1,0,0.001018541,0.421675907,17.06497272,24.20120935,23.88,100,100,100,100,-0.020519355,1,-0.193000004,,,
1,5,1952,163,1,83,41,AL,100,100,1,1,1,0.3542,0,Democratic incumbent,4,,43843,,43843,1,162,164,1,0,0,0,1,0,0.158360773,2.101820827,15.50229655,36.43295578,34.52,100,100,100,100,-6.808760953,1,-0.209999993,,,
1,5,1954,164,1,84,41,AL,100,100,1,1,1,0.3542,0,Democratic incumbent,5,,38257,,38257,1,163,165,1,0,0,0,1,0,0.158360773,2.101820827,15.50229655,36.43295578,41.57,100,100,100,100,8.778685501,1,-0.226999998,,,
1,5,1956,165,1,85,41,AL,100,100,1,1,1,0.3542,0,Democratic incumbent,6,,45281,,45281,1,164,166,1,0,0,0,1,0,0.158360773,2.101820827,15.50229655,36.43295578,40.53,100,100,100,100,-5.650539331,1,-0.244000003,,,
1,5,1958,166,1,86,41,AL,100,100,1,1,1,0.3542,0,Democratic incumbent,7,,31687,,31687,1,165,167,1,0,0,0,1,0,0.158360773,2.101820827,15.50229655,36.43295578,45.33,100,100,100,100,13.50993815,1,-0.25999999,,,
1,5,1960,167,0,87,41,AL,100,100,1,1,,0.3542,0,Democratic incumbent,8,,48772,,48772,1,166,,1,0,0,0,1,0,0.158360773,2.101820827,15.50229655,36.43295578,78.18,,,100,100,-6.19429047,1,-0.27700001,,,
1,5,1964,168,0,89,41,AL,5.974435806,52.9872179,1,,,-0.4532,0,Democratic incumbent,6,,42784,,80744,1,,,,,,,1,0,0.200079847,3.639976277,42.52262148,49.31841312,11,,,,,6.331477858,1,,,,1
1,5,1966,169,0,90,41,AL,100,100,1,,,0.4616,0,Democratic incumbent,7,,68486,,68491,1,,,,,,,1,0,0.206622967,3.644056889,42.25979793,49.11007327,23.88,,,,,-10.61381827,1,,,,1
1,5,1968,170,1,91,41,AL,33.42176676,56.2400341,1,1,1,0.4616,1,Democratic open seat,0,,69110,,122884,1,169,171,0,1,0,0,0,0,0.206622967,3.644056889,42.25979793,49.11007327,34.52,75.91518164,51.83036327,100,100,-2.251513587,1,0.089000002,,,1
1,5,1970,171,1,92,41,AL,51.83036327,75.91518164,1,1,1,0.4616,0,Democratic incumbent,1,,78368,,103231,1,170,172,1,0,0,0,1,0,0.206622967,3.644056889,42.25979793,49.11007327,41.57,74.18584824,49.76163208,56.2400341,33.42176676,8.370145083,1,-0.014,,,
1,5,1972,172,0,93,41,AL,49.76163208,74.18584824,1,,,0.002066667,0,Democratic incumbent,13,,101303,,136553,1,,,,,,,1,0,0.6709258,8.486006726,13.27518371,57.47379898,40.53,,,,,-5.918761457,1,,73.36812755,,
1,5,1974,173,1,94,41,AL,99.98758435,99.98936057,1,1,1,0.002066667,0,Democratic incumbent,14,,56375,,56381,1,172,174,1,0,0,0,1,0,0.6709258,8.486006726,13.27518371,57.47379898,45.33,100,100,74.18584824,49.76163208,13.5724714,1,-0.305000007,,,1
1,5,1976,174,1,95,41,AL,100,100,1,1,1,0.002066667,1,Democratic open seat,0,,113553,,113560,1,173,175,0,1,0,0,0,0,0.6709258,8.486006726,13.27518371,57.47379898,78.18,96.84144258,93.68288517,99.98936057,99.98758435,-5.621735424,1,-0.312000006,,,1
1,5,1978,175,1,96,41,AL,93.68288517,96.84144258,1,1,1,0.002066667,0,Democratic incumbent,1,,68985,,71236,1,174,176,1,0,0,0,1,0,0.6709258,8.486006726,13.27518371,57.47379898,11,94.12564635,88.25129271,100,100,-4.985865265,1,-0.159999996,,,1
1,5,1980,176,1,97,41,AL,88.25129271,94.12564635,1,1,1,0.002066667,0,Democratic incumbent,2,,117626,,124967,1,175,177,1,0,0,0,1,0,0.6709258,8.486006726,13.27518371,57.47379898,23.88,80.67307472,62.43901849,96.84144258,93.68288517,-6.661364101,1,-0.156000003,,,1
1,5,1982,177,0,98,41,AL,62.43901849,80.67307472,1,,,-0.1894,0,Democratic incumbent,3,,108807,,134880,1,,,,,,,1,0,1.448410822,9.467594445,14.25240614,58.06646976,34.52,,,,,8.000854683,1,,85.71881419,90.90386136,1
1,5,1984,178,1,99,41,AL,91.76803827,95.88401914,1,1,1,-0.1894,0,Democratic incumbent,4,,140542,,146575,1,177,179,1,0,0,0,1,0,1.448410822,9.467594445,14.25240614,58.06646976,41.57,78.90444994,57.80889988,80.67307472,62.43901849,-5.306613884,1,-0.149000004,,,1
1,5,1986,179,1,100,41,AL,57.80889988,78.90444994,1,1,1,-0.1894,0,Democratic incumbent,5,,125406,,158934,1,178,180,1,0,0,0,1,0,1.448410822,9.467594445,14.25240614,58.06646976,40.53,64.37718868,29.820171,95.88401914,91.76803827,4.555182653,1,-0.145999998,100,,1
1,5,1988,180,1,101,41,AL,29.820171,64.37718868,1,1,1,-0.1894,0,Democratic incumbent,6,,120142,,186623,1,179,181,1,0,0,0,1,0,1.448410822,9.467594445,14.25240614,58.06646976,45.33,67.14081168,34.28162336,78.90444994,57.80889988,-1.545145837,0,-0.142000005,77.63845656,94.59349111,1
1,5,1990,181,1,102,41,AL,34.28162336,67.14081168,1,1,1,-0.1894,1,Democratic open seat,0,,113047,,168383,0,180,182,0,1,0,0,0,0,1.448410822,9.467594445,14.25240614,58.06646976,78.18,65.59379101,33.6488843,64.37718868,29.820171,-2.671862634,0,-0.138999999,77.6076562,80.91067124,1
1,5,1992,182,0,103,41,AL,33.6488843,65.59379101,1,,,-0.0766,0,Democratic incumbent,1,,160060,,,1,,,,,,,1,0,1.640233181,8.992178229,14.83052829,54.2435923,11,,,,,-2.283510717,0,,93.24071901,97.03891633,1
1,5,1994,183,1,104,41,AL,1.00787878,50.50393939,1,1,1,-0.0766,0,Democratic incumbent,2,0,88693,,,1,182,184,1,0,0,0,1,0,1.640233181,8.992178229,14.83052829,54.2435923,23.88,55.6870997,13.48602772,65.59379101,33.6488843,-12.75936914,1,-0.136000007,56.7568924,68.58772608,1
1,5,1996,184,1,105,41,AL,13.48602772,55.6870997,1,1,1,-0.0766,0,Democratic incumbent,3,,114442,,,1,183,185,1,0,0,0,1,0,1.640233181,8.992178229,14.83052829,54.2435923,34.52,69.72615123,39.45230246,50.50393939,1.00787878,7.017245117,0,-0.131999999,53.1640548,54.04670784,1
1,5,1998,185,1,106,41,AL,39.45230246,69.72615123,1,1,1,-0.0766,0,Democratic incumbent,4,,134819,,,0,184,186,1,0,0,0,1,0,,,,,41.57,,,55.6870997,13.48602772,-2.242183656,0,-0.128000006,57.78116218,65.9376059,1
1,5,2000,186,0,107,41,AL,,,1,1,1,-0.0766,0,Democratic incumbent,5,,,,,0,185,187,1,0,0,0,1,0,,,,,40.53,,49.56,69.72615123,39.45230246,4.633695519,1,-0.123999998,,,1
1,5,2002,187,0,108,41,AL,49.56,,1,,,-0.2183,,NA,6,,,,,0,,,,,,,,,,,,,45.33,,,,,-6.694096897,1,,98.06264858,99.22564322,1
1,5,2004,188,1,109,41,AL,46.1,,1,1,1,-0.2183,,NA,7,,,,,1,187,189,,,0,0,,,,,,,78.18,,100,,49.56,2.314101968,0,-0.116999999,82.35080058,99.26799768,1
1,5,2006,189,1,110,41,AL,100,,1,1,1,-0.2183,,NA,8,,,,,1,188,190,,,0,0,,,,,,,11,,3.6,,46.1,13.68268531,0,-0.112999998,,,1
1,5,2008,190,0,111,41,AL,3.6,,1,1,,-0.2183,,NA,0,,,,,0,189,,,,,,1,,,,,,23.88,,,,100,1.765615325,0,-0.108999997,58.33110007,56.2104405,0
1,6,1932,191,0,73,41,AL,,,,,,,,NA,,,,,,,,,,,,,,,,,,,34.52,,,,,,,,,,
1,6,1934,192,0,74,41,AL,,,,,,,,NA,,,,,,,191,193,,,,,,,,,,,41.57,,,,,,,-0.319000006,,,
1,6,1936,193,0,75,41,AL,,,,,,,,NA,,,,,,,192,194,,,,,,,,,,,40.53,,,,,,,-0.289000005,,,
1,6,1938,194,0,76,41,AL,,,,,,,,NA,,,,,,,193,195,,,,,,,,,,,45.33,,,,,,,-0.159999996,,,
1,6,1940,195,0,77,41,AL,,,,,1,,,NA,,,,,,,194,196,,,,,,,,,,,78.18,,,,,,,-0.156000003,,,
1,6,1942,196,0,78,41,AL,,,1,,1,0.608061558,,NA,3,,7556,,7556,1,195,197,,,,,,,0.000794417,0.480224979,46.68986364,13.76803823,11,,,,,,1,-0.151999995,,,
1,6,1944,197,0,79,41,AL,,,1,1,1,0.608061558,,NA,4,,14561,,14561,1,196,198,,,,,,,0.000794417,0.480224979,46.68986364,13.76803823,23.88,100,100,,,-2.479144594,1,-0.148000002,,,
1,6,1946,198,1,80,41,AL,100,100,1,1,1,0.608061558,0,Democratic incumbent,5,,13551,,13551,1,197,199,,0,,0,1,0,0.000794417,0.480224979,46.68986364,13.76803823,34.52,82.34878182,64.69756365,,,1.188312995,1,-0.143999994,,,
1,6,1948,199,1,81,41,AL,64.69756365,82.34878182,1,1,1,0.608061558,1,Democratic open seat,0,,13968,,16962,1,198,200,0,1,0,0,1,0,0.000794417,0.480224979,46.68986364,13.76803823,41.57,100,100,100,100,10.24988897,1,-0.140000001,,,
1,6,1950,200,1,82,41,AL,100,100,1,1,1,0.608061558,0,Democratic incumbent,1,,11709,,11709,1,199,201,1,0,0,0,1,0,0.000794417,0.480224979,46.68986364,13.76803823,40.53,100,100,82.34878182,64.69756365,-0.020519355,1,-0.175999999,,,
1,6,1952,201,1,83,41,AL,100,100,1,1,1,0.153133333,1,Democratic open seat,0,,24058,,24058,1,200,202,0,1,0,0,0,0,0.225744438,3.536131075,40.94988154,23.03031995,45.33,100,100,100,100,-6.808760953,1,-0.175999999,,,
1,6,1954,202,1,84,41,AL,100,100,1,1,1,0.153133333,0,Democratic incumbent,1,,18753,,18753,1,201,203,1,0,0,0,1,0,0.225744438,3.536131075,40.94988154,23.03031995,78.18,100,100,100,100,8.778685501,1,-0.075999998,,,
1,6,1956,203,1,85,41,AL,100,100,1,1,1,0.153133333,0,Democratic incumbent,2,,22513,,22513,1,202,204,1,0,0,0,1,0,0.225744438,3.536131075,40.94988154,23.03031995,11,100,100,100,100,-5.650539331,1,-0.052999999,,,
1,6,1958,204,1,86,41,AL,100,100,1,1,1,0.153133333,0,Democratic incumbent,3,,18557,,18557,1,203,205,1,0,0,0,1,0,0.225744438,3.536131075,40.94988154,23.03031995,23.88,100,100,100,100,13.50993815,1,-0.028999999,,,
1,6,1960,205,0,87,41,AL,100,100,1,1,,0.153133333,0,Democratic incumbent,4,,23245,,23245,1,204,,1,0,0,0,1,0,0.225744438,3.536131075,40.94988154,23.03031995,34.52,,,100,100,-6.19429047,1,-0.005,,,
1,6,1964,206,0,89,41,AL,-21.12720311,39.43639696,0,,,-0.4742,0,Democratic incumbent,,0,69246,,114336,1,,,,,,,1,0,0.777849893,3.343938266,31.71903433,86.50280122,41.57,,,,,6.331477858,1,,,,1
1,6,1966,207,0,90,41,AL,-26.88300908,36.55849397,0,,,0.0976,0,Republican incumbent,,1,64435,,101567,1,,,,,,,0,1,0.823920806,3.433455069,34.15499558,93.05697656,40.53,,,,,-10.61381827,1,,,,-1
1,6,1968,208,1,91,41,AL,-29.76783812,29.57215607,0,0,0,0.0976,0,Republican incumbent,,2,69445,,117029,1,207,209,0,0,1,0,0,1,0.823920806,3.433455069,34.15499558,93.05697656,45.33,37.65149117,-22.41714597,36.55849397,-26.88300908,-2.251513587,1,0.263000011,,,0
1,6,1970,209,1,92,41,AL,-22.41714597,37.65149117,0,0,0,0.0976,0,Republican incumbent,,3,50060,,83338,1,208,210,0,0,1,0,0,1,0.823920806,3.433455069,34.15499558,93.05697656,78.18,35.58801711,-24.16330874,29.57215607,-29.76783812,8.370145083,1,0.214000002,,,
1,6,1972,210,0,93,41,AL,-24.16330874,35.58801711,0,,,-0.228,0,Republican incumbent,,4,91499,,153133,1,,,,,,,0,1,0.755711953,5.075601619,29.98691803,89.33728159,11,,,,,-5.918761457,1,,35.80106948,,
1,6,1974,211,1,94,41,AL,-15.6499058,40.98631442,0,0,0,-0.228,0,Republican incumbent,,5,54505,,96237,1,210,212,0,0,1,0,0,1,0.755711953,5.075601619,29.98691803,89.33728159,23.88,42.69311726,-13.98552954,35.58801711,-24.16330874,13.5724714,1,0.116999999,52.21789256,,0
1,6,1976,212,1,95,41,AL,-13.98552954,42.69311726,0,0,0,-0.228,0,Republican incumbent,,6,92113,,162518,1,211,213,0,0,1,0,0,1,0.755711953,5.075601619,29.98691803,89.33728159,34.52,38.29305768,-23.41388464,40.98631442,-15.6499058,-5.621735424,1,0.068000004,46.63119651,,0
1,6,1978,213,1,96,41,AL,-23.41388464,38.29305768,0,0,0,-0.228,0,Republican incumbent,,7,65700,,106471,1,212,214,0,0,1,0,0,1,0.755711953,5.075601619,29.98691803,89.33728159,41.57,46.56616151,-3.980699182,42.69311726,-13.98552954,-4.985865265,1,0.02,14.04967857,,-1
1,6,1980,214,1,97,41,AL,-3.980699182,46.56616151,0,0,1,-0.228,1,Republican open seat,,0,95019,,187982,1,213,215,0,0,0,1,1,0,0.755711953,5.075601619,29.98691803,89.33728159,40.53,53.2260716,6.83427453,38.29305768,-23.41388464,-6.661364101,1,-0.028999999,14.16702808,17.75764838,0
1,6,1982,215,0,98,41,AL,6.83427453,53.2260716,1,,,-0.1642,0,Republican incumbent,0,,88029,,165387,1,,,,,,,0,1,1.100958171,6.953058999,34.37574462,91.49577957,45.33,,,,,8.000854683,1,,30.03957509,25.80264816,-1
1,6,1984,216,1,99,41,AL,19.76377964,59.61176157,1,1,1,-0.1642,0,Democratic incumbent,1,,130973,,219710,1,215,217,1,0,0,0,1,0,1.100958171,6.953058999,34.37574462,91.49577957,78.18,72.72158861,45.67445815,53.2260716,6.83427453,-5.306613884,1,-0.07,61.58582602,65.51739563,1
1,6,1986,217,1,100,41,AL,45.67445815,72.72158861,1,1,1,-0.1642,0,Democratic incumbent,2,,139608,,191976,1,216,218,1,0,0,0,1,0,1.100958171,6.953058999,34.37574462,91.49577957,11,66.53256416,33.58812034,59.61176157,19.76377964,4.555182653,1,-0.068000004,97.50788075,99.81252836,1
1,6,1988,218,1,101,41,AL,33.58812034,66.53256416,1,1,1,-0.1642,0,Democratic incumbent,3,,138920,,209026,1,217,219,1,0,0,0,1,0,1.100958171,6.953058999,34.37574462,91.49577957,23.88,92.8278923,86.860919,72.72158861,45.67445815,-1.545145837,0,-0.064999998,94.87634508,99.47075946,1
1,6,1990,219,1,102,41,AL,86.860919,92.8278923,1,1,0,-0.1642,0,Democratic incumbent,4,,134412,,144797,0,218,220,1,0,0,0,1,0,1.100958171,6.953058999,34.37574462,91.49577957,34.52,45.01924813,-7.334169745,66.53256416,33.58812034,-2.671862634,0,-0.063000001,100,,1
1,6,1992,220,0,103,41,AL,-7.334169745,45.01924813,0,,,-0.416266667,0,Democratic incumbent,,0,146599,,,1,,,,,,,1,0,1.608538212,6.944054611,9.105636121,73.96746193,41.57,,,,,-2.283510717,0,,66.88936098,59.12330517,0
